iter	Passed	Remaining
7082	478053	871808
7083	478123	871744
7084	478191	871677
7085	478254	871603
7086	478321	871533
7087	478387	871465
7088	478456	871399
7089	478520	871326
7090	478580	871244
7091	478642	871166
7092	478705	871091
7093	478775	871028
7094	478840	870956
7095	478918	870908
7096	478987	870844
7097	479056	870778
7098	479121	870706
7099	479194	870648
7100	479260	870578
7101	479321	870500
7102	479390	870434
7103	479456	870365
7104	479525	870300
7105	479593	870234
7106	479666	870176
7107	479736	870112
7108	479804	870045
7109	479874	869983
7110	479940	869913
7111	480010	869850
7112	480083	869793
7113	480151	869726
7114	480216	869654
7115	480285	869588
7116	480350	869516
7117	480418	869450
7118	480486	869383
7119	480550	869311
7120	480614	869237
7121	480678	869162
7122	480739	869083
7123	480812	869025
7124	480881	868961
7125	480946	868890
7126	481019	868831
7127	481087	868765
7128	481153	868695
7129	481218	868623
7130	481289	868562
7131	481356	868492
7132	481419	868417
7133	481490	868357
7134	481550	868276
7135	481618	868210
7136	481686	868142
7137	481755	868078
7138	481818	868001
7139	481879	867923
7140	481943	867848
7141	482006	867774
7142	482075	867708
7143	482138	867634
7144	482209	867572
7145	482279	867510
7146	482342	867433
7147	482410	867367
7148	482483	867308
7149	482551	867242
7150	482617	867173
7151	482680	867096
7152	482751	867036
7153	482809	866951
7154	482868	866868
7155	482926	866784
7156	483000	866729
7157	483059	866645
7158	483130	866584
7159	483202	866525
7160	483274	866466
7161	483338	866392
7162	483411	866333
7163	483482	866272
7164	483547	866201
7165	483617	866138
7166	483683	866068
7167	483743	865987
7168	483817	865931
7169	483889	865872
7170	483962	865813
7171	484023	865735
7172	484095	865675
7173	484165	865613
7174	484228	865536
7175	484294	865467
7176	484365	865406
7177	484437	865345
7178	484505	865279
7179	484570	865207
7180	484642	865148
7181	484717	865093
7182	484787	865032
7183	484858	864970
7184	484916	864886
7185	484980	864812
7186	485035	864723
7187	485100	864650
7188	485166	864580
7189	485235	864514
7190	485294	864433
7191	485361	864365
7192	485428	864296
7193	485493	864225
7194	485559	864154
7195	485627	864087
7196	485702	864033
7197	485764	863955
7198	485837	863897
7199	485901	863825
7200	485972	863763
7201	486042	863700
7202	486108	863631
7203	486180	863570
7204	486247	863501
7205	486318	863440
7206	486387	863376
7207	486460	863318
7208	486523	863244
7209	486593	863180
7210	486658	863107
7211	486724	863039
7212	486799	862983
7213	486868	862919
7214	486941	862862
7215	487010	862796
7216	487069	862715
7217	487131	862637
7218	487199	862570
7219	487269	862508
7220	487332	862431
7221	487398	862361
7222	487472	862305
7223	487545	862248
7224	487605	862167
7225	487674	862102
7226	487744	862039
7227	487813	861975
7228	487877	861900
7229	487939	861823
7230	488009	861760
7231	488075	861690
7232	488145	861627
7233	488215	861564
7234	488282	861496
7235	488349	861428
7236	488422	861369
7237	488493	861308
7238	488560	861241
7239	488630	861178
7240	488698	861110
7241	488765	861042
7242	488831	860972
7243	488892	860893
7244	488954	860816
7245	489026	860756
7246	489097	860696
7247	489163	860625
7248	489230	860556
7249	489297	860489
7250	489363	860418
7251	489433	860356
7252	489495	860278
7253	489561	860207
7254	489623	860131
7255	489689	860060
7256	489759	859997
7257	489818	859915
7258	489881	859839
7259	489949	859773
7260	490016	859704
7261	490083	859636
7262	490155	859578
7263	490223	859510
7264	490289	859439
7265	490362	859382
7266	490434	859323
7267	490504	859261
7268	490568	859186
7269	490635	859118
7270	490702	859049
7271	490769	858981
7272	490831	858905
7273	490904	858845
7274	490978	858789
7275	491039	858711
7276	491104	858639
7277	491172	858573
7278	491236	858499
7279	491306	858437
7280	491371	858364
7281	491439	858298
7282	491509	858234
7283	491570	858157
7284	491643	858098
7285	491714	858036
7286	491773	857954
7287	491836	857879
7288	491902	857809
7289	491973	857747
7290	492040	857678
7291	492110	857617
7292	492180	857553
7293	492248	857486
7294	492319	857425
7295	492379	857344
7296	492442	857269
7297	492510	857203
7298	492586	857150
7299	492661	857095
7300	492734	857038
7301	492803	856973
7302	492878	856918
7303	492951	856861
7304	493018	856792
7305	493082	856719
7306	493147	856647
7307	493217	856583
7308	493285	856517
7309	493352	856448
7310	493425	856390
7311	493488	856315
7312	493558	856252
7313	493620	856176
7314	493684	856102
7315	493746	856025
7316	493811	855953
7317	493884	855895
7318	493955	855833
7319	494018	855758
7320	494087	855694
7321	494149	855617
7322	494213	855544
7323	494287	855487
7324	494356	855422
7325	494429	855363
7326	494490	855285
7327	494559	855220
7328	494623	855147
7329	494688	855074
7330	494752	855001
7331	494819	854934
7332	494891	854874
7333	494964	854815
7334	495030	854745
7335	495103	854687
7336	495174	854626
7337	495239	854555
7338	495299	854473
7339	495365	854404
7340	495439	854348
7341	495501	854270
7342	495570	854206
7343	495638	854139
7344	495704	854070
7345	495778	854013
7346	495852	853957
7347	495917	853885
7348	495988	853823
7349	496054	853754
7350	496126	853693
7351	496193	853626
7352	496256	853550
7353	496318	853473
7354	496382	853400
7355	496448	853330
7356	496522	853274
7357	496595	853215
7358	496664	853151
7359	496727	853076
7360	496785	852991
7361	496856	852931
7362	496921	852858
7363	496995	852802
7364	497065	852738
7365	497130	852668
7366	497191	852589
7367	497258	852519
7368	497326	852452
7369	497389	852378
7370	497459	852314
7371	497528	852251
7372	497595	852181
7373	497659	852108
7374	497723	852035
7375	497798	851981
7376	497870	851921
7377	497943	851862
7378	498009	851793
7379	498075	851723
7380	498144	851658
7381	498207	851582
7382	498276	851517
7383	498335	851436
7384	498406	851374
7385	498474	851307
7386	498543	851242
7387	498612	851178
7388	498672	851097
7389	498740	851030
7390	498814	850974
7391	498880	850904
7392	498945	850832
7393	499015	850770
7394	499084	850705
7395	499151	850636
7396	499211	850556
7397	499278	850487
7398	499343	850416
7399	499410	850348
7400	499477	850279
7401	499537	850199
7402	499605	850132
7403	499672	850064
7404	499737	849992
7405	499803	849923
7406	499877	849865
7407	499935	849781
7408	499993	849698
7409	500063	849635
7410	500130	849567
7411	500199	849501
7412	500268	849437
7413	500332	849363
7414	500405	849305
7415	500468	849230
7416	500535	849161
7417	500601	849093
7418	500664	849016
7419	500737	848959
7420	500807	848896
7421	500875	848829
7422	500943	848763
7423	501004	848684
7424	501072	848617
7425	501142	848554
7426	501213	848493
7427	501283	848429
7428	501343	848349
7429	501404	848270
7430	501473	848205
7431	501541	848139
7432	501608	848071
7433	501672	847998
7434	501729	847912
7435	501798	847847
7436	501866	847781
7437	501932	847711
7438	502003	847649
7439	502072	847584
7440	502145	847527
7441	502210	847454
7442	502275	847383
7443	502338	847308
7444	502410	847248
7445	502477	847180
7446	502550	847122
7447	502618	847054
7448	502684	846985
7449	502750	846915
7450	502816	846845
7451	502880	846771
7452	502948	846705
7453	503016	846639
7454	503087	846577
7455	503150	846502
7456	503221	846440
7457	503293	846380
7458	503362	846315
7459	503431	846250
7460	503494	846176
7461	503563	846111
7462	503626	846036
7463	503697	845975
7464	503762	845901
7465	503821	845821
7466	503887	845750
7467	503950	845675
7468	504017	845608
7469	504086	845543
7470	504156	845479
7471	504221	845407
7472	504284	845333
7473	504351	845265
7474	504425	845208
7475	504490	845136
7476	504555	845064
7477	504618	844989
7478	504686	844923
7479	504755	844858
7480	504824	844793
7481	504894	844729
7482	504968	844672
7483	505030	844596
7484	505095	844524
7485	505159	844451
7486	505223	844378
7487	505288	844306
7488	505355	844238
7489	505423	844172
7490	505495	844112
7491	505567	844052
7492	505637	843988
7493	505700	843914
7494	505761	843836
7495	505828	843767
7496	505899	843705
7497	505967	843639
7498	506027	843559
7499	506098	843497
7500	506162	843424
7501	506231	843359
7502	506295	843286
7503	506369	843228
7504	506441	843170
7505	506506	843097
7506	506578	843038
7507	506641	842962
7508	506702	842884
7509	506771	842818
7510	506838	842750
7511	506902	842677
7512	506969	842609
7513	507044	842555
7514	507112	842487
7515	507175	842412
7516	507247	842353
7517	507317	842289
7518	507386	842224
7519	507451	842153
7520	507513	842077
7521	507580	842009
7522	507648	841941
7523	507710	841864
7524	507770	841785
7525	507837	841717
7526	507910	841658
7527	507980	841596
7528	508041	841517
7529	508111	841453
7530	508173	841377
7531	508236	841302
7532	508306	841240
7533	508370	841166
7534	508432	841089
7535	508504	841030
7536	508571	840961
7537	508634	840886
7538	508704	840822
7539	508765	840744
7540	508830	840673
7541	508904	840617
7542	508976	840556
7543	509045	840491
7544	509116	840430
7545	509184	840364
7546	509250	840293
7547	509311	840215
7548	509379	840149
7549	509444	840077
7550	509505	839999
7551	509578	839940
7552	509646	839874
7553	509705	839792
7554	509772	839725
7555	509844	839663
7556	509908	839590
7557	509971	839516
7558	510038	839448
7559	510108	839384
7560	510177	839320
7561	510245	839253
7562	510315	839190
7563	510386	839128
7564	510454	839061
7565	510525	839000
7566	510591	838930
7567	510662	838867
7568	510729	838799
7569	510797	838733
7570	510867	838670
7571	510930	838596
7572	510996	838526
7573	511064	838458
7574	511131	838391
7575	511200	838325
7576	511265	838254
7577	511328	838179
7578	511390	838103
7579	511467	838050
7580	511533	837980
7581	511590	837896
7582	511663	837837
7583	511726	837763
7584	511799	837703
7585	511871	837645
7586	511943	837583
7587	512010	837516
7588	512075	837445
7589	512137	837369
7590	512205	837302
7591	512275	837238
7592	512336	837160
7593	512405	837094
7594	512472	837027
7595	512543	836965
7596	512608	836893
7597	512680	836833
7598	512750	836770
7599	512822	836709
7600	512886	836637
7601	512958	836577
7602	513024	836507
7603	513091	836439
7604	513154	836364
7605	513223	836299
7606	513291	836232
7607	513361	836169
7608	513432	836107
7609	513498	836036
7610	513561	835963
7611	513630	835897
7612	513695	835826
7613	513767	835766
7614	513838	835705
7615	513902	835632
7616	513979	835578
7617	514050	835518
7618	514112	835441
7619	514183	835379
7620	514249	835310
7621	514321	835250
7622	514391	835186
7623	514453	835109
7624	514524	835047
7625	514584	834969
7626	514657	834909
7627	514717	834830
7628	514780	834756
7629	514852	834695
7630	514921	834629
7631	514992	834568
7632	515059	834500
7633	515128	834434
7634	515199	834373
7635	515268	834308
7636	515333	834237
7637	515405	834177
7638	515472	834108
7639	515542	834044
7640	515612	833981
7641	515680	833914
7642	515742	833838
7643	515813	833776
7644	515886	833719
7645	515947	833640
7646	516020	833581
7647	516089	833516
7648	516161	833456
7649	516216	833368
7650	516283	833301
7651	516353	833236
7652	516413	833158
7653	516480	833089
7654	516550	833026
7655	516621	832964
7656	516684	832890
7657	516756	832830
7658	516816	832750
7659	516884	832683
7660	516953	832618
7661	517024	832556
7662	517092	832490
7663	517159	832421
7664	517230	832360
7665	517294	832286
7666	517357	832212
7667	517417	832132
7668	517489	832072
7669	517553	831999
7670	517628	831944
7671	517693	831872
7672	517766	831813
7673	517834	831746
7674	517901	831679
7675	517973	831619
7676	518043	831555
7677	518115	831494
7678	518178	831420
7679	518241	831345
7680	518308	831278
7681	518372	831205
7682	518434	831128
7683	518500	831057
7684	518570	830994
7685	518645	830940
7686	518715	830875
7687	518779	830803
7688	518848	830738
7689	518920	830676
7690	518990	830613
7691	519049	830533
7692	519110	830454
7693	519176	830385
7694	519245	830321
7695	519311	830251
7696	519367	830165
7697	519441	830107
7698	519499	830024
7699	519562	829949
7700	519634	829889
7701	519696	829813
7702	519764	829747
7703	519832	829680
7704	519898	829610
7705	519968	829548
7706	520039	829485
7707	520109	829421
7708	520166	829338
7709	520223	829253
7710	520295	829192
7711	520361	829123
7712	520421	829043
7713	520486	828972
7714	520555	828907
7715	520631	828853
7716	520696	828783
7717	520766	828719
7718	520834	828652
7719	520898	828579
7720	520958	828500
7721	521029	828437
7722	521096	828369
7723	521158	828293
7724	521222	828220
7725	521292	828157
7726	521354	828081
7727	521413	828000
7728	521472	827919
7729	521542	827856
7730	521612	827793
7731	521678	827722
7732	521748	827658
7733	521821	827599
7734	521884	827526
7735	521955	827464
7736	522023	827397
7737	522089	827327
7738	522148	827247
7739	522218	827183
7740	522290	827122
7741	522362	827062
7742	522426	826989
7743	522490	826917
7744	522557	826847
7745	522624	826780
7746	522692	826712
7747	522762	826649
7748	522833	826587
7749	522901	826522
7750	522971	826458
7751	523029	826376
7752	523101	826316
7753	523165	826242
7754	523229	826170
7755	523298	826105
7756	523370	826044
7757	523436	825974
7758	523510	825917
7759	523574	825844
7760	523645	825783
7761	523712	825713
7762	523780	825647
7763	523852	825587
7764	523914	825511
7765	523977	825437
7766	524051	825378
7767	524125	825322
7768	524192	825253
7769	524253	825175
7770	524326	825117
7771	524396	825054
7772	524454	824970
7773	524514	824892
7774	524586	824832
7775	524653	824763
7776	524724	824701
7777	524791	824633
7778	524862	824571
7779	524932	824508
7780	524992	824428
7781	525057	824358
7782	525133	824303
7783	525195	824228
7784	525266	824165
7785	525332	824095
7786	525400	824029
7787	525463	823954
7788	525532	823889
7789	525604	823830
7790	525674	823766
7791	525748	823708
7792	525830	823664
7793	525908	823612
7794	525984	823558
7795	526064	823511
7796	526144	823463
7797	526218	823406
7798	526292	823348
7799	526373	823301
7800	526452	823253
7801	526534	823207
7802	526605	823145
7803	526675	823081
7804	526748	823023
7805	526831	822979
7806	526902	822917
7807	526982	822870
7808	527062	822822
7809	527138	822768
7810	527207	822702
7811	527284	822649
7812	527355	822587
7813	527434	822538
7814	527511	822485
7815	527589	822435
7816	527657	822367
7817	527728	822306
7818	527802	822249
7819	527876	822191
7820	527959	822148
7821	528035	822093
7822	528112	822041
7823	528191	821991
7824	528263	821930
7825	528341	821880
7826	528410	821813
7827	528490	821765
7828	528567	821714
7829	528645	821661
7830	528723	821611
7831	528802	821561
7832	528868	821491
7833	528938	821427
7834	529004	821357
7835	529069	821286
7836	529134	821215
7837	529202	821147
7838	529266	821075
7839	529333	821006
7840	529398	820935
7841	529469	820873
7842	529540	820811
7843	529613	820751
7844	529685	820691
7845	529747	820615
7846	529812	820545
7847	529884	820484
7848	529955	820420
7849	530019	820348
7850	530083	820276
7851	530159	820221
7852	530230	820158
7853	530292	820082
7854	530367	820027
7855	530425	819944
7856	530496	819883
7857	530568	819822
7858	530634	819751
7859	530704	819688
7860	530779	819632
7861	530868	819598
7862	530943	819542
7863	531016	819483
7864	531094	819432
7865	531162	819365
7866	531241	819315
7867	531314	819255
7868	531387	819197
7869	531456	819131
7870	531522	819061
7871	531594	819000
7872	531655	818922
7873	531730	818867
7874	531791	818790
7875	531862	818728
7876	531926	818655
7877	531989	818580
7878	532058	818515
7879	532120	818439
7880	532193	818380
7881	532265	818320
7882	532334	818254
7883	532407	818194
7884	532480	818136
7885	532551	818074
7886	532619	818006
7887	532678	817926
7888	532743	817854
7889	532814	817792
7890	532875	817714
7891	532945	817650
7892	533014	817586
7893	533078	817512
7894	533152	817455
7895	533221	817389
7896	533291	817325
